한국고용직업분류 대분류코드,한국고용직업분류 대분류명,한국고용직업분류 중분류코드,한국고용직업분류 중분류명,한국고용직업분류 소분류코드,한국고용직업분류 소분류명,한국고용직업분류 세분류코드,한국고용직업분류 세분류명,한국표준직업분류 세분류코드,한국표준직업분류 세분류명,loofio_archetype,archetype_family,support_level,mapping_note
6,영업·판매·운전·운송직,62,운전·운송직,622,자동차 운전원,6229,기타 자동차 운전원,8739,기타 자동차 운전원,TRANSPORT_DELIVERY,TRANSPORT_LOGISTICS,B,운행/배달 건·시간대 수요·재구매 분석으로 확장 가능
6,영업·판매·운전·운송직,62,운전·운송직,623,물품이동장비 조작원(크레인·호이스트·지게차),6230,물품이동장비 조작원(크레인·호이스트·지게차),8740,물품 이동 장비 조작원,EMPLOYMENT_SUPPORT_ROLE,EMPLOYMENT_SUPPORT,D,대중교통·기관 고용 직무 성격이 강함
6,영업·판매·운전·운송직,62,운전·운송직,624,택배원 및 기타 운송 종사자,6241,택배원,9222,택배원,TRANSPORT_DELIVERY,TRANSPORT_LOGISTICS,B,운행/배달 건·시간대 수요·재구매 분석으로 확장 가능
6,영업·판매·운전·운송직,62,운전·운송직,624,택배원 및 기타 운송 종사자,6242,우편물 집배원,9221,우편집배원,NONCOMMERCIAL_OR_PUBLIC_ROLE,NONCOMMERCIAL_PUBLIC,D,공공·고용 역할 성격이 강해 사업 업종으로 직접 매핑하지 않음
6,영업·판매·운전·운송직,62,운전·운송직,624,택배원 및 기타 운송 종사자,6243,선박승무원 및 관련 종사원(선박객실 승무원 제외),8760,선박승무원및관련종사원,EMPLOYMENT_SUPPORT_ROLE,EMPLOYMENT_SUPPORT,D,대중교통·기관 고용 직무 성격이 강함
6,영업·판매·운전·운송직,62,운전·운송직,624,택배원 및 기타 운송 종사자,6244,하역·적재 종사원,9210,하역 및 적재 단순 종사원,EMPLOYMENT_SUPPORT_ROLE,EMPLOYMENT_SUPPORT,D,대중교통·기관 고용 직무 성격이 강함
6,영업·판매·운전·운송직,62,운전·운송직,624,택배원 및 기타 운송 종사자,6249,기타 배달원,9229,기타 배달원,TRANSPORT_DELIVERY,TRANSPORT_LOGISTICS,B,운행/배달 건·시간대 수요·재구매 분석으로 확장 가능
7,건설·채굴직,70,건설·채굴직,701,건설구조 기능원,7011,강구조물 가공원 및 건립원,7811,강구조물가공원및건립원,CONSTRUCTION_PROJECT,PROJECT_SERVICE,B,견적·현장·공정·재의뢰 기반 프로젝트 서비스로 적용 가능
7,건설·채굴직,70,건설·채굴직,701,건설구조 기능원,7012,경량철골공,7812,경량 철골공,CONSTRUCTION_PROJECT,PROJECT_SERVICE,B,견적·현장·공정·재의뢰 기반 프로젝트 서비스로 적용 가능
7,건설·채굴직,70,건설·채굴직,701,건설구조 기능원,7013,철근공,7821,철근공,CONSTRUCTION_PROJECT,PROJECT_SERVICE,B,견적·현장·공정·재의뢰 기반 프로젝트 서비스로 적용 가능
7,건설·채굴직,70,건설·채굴직,701,건설구조 기능원,7014,콘크리트공,7822,콘크리트공,CONSTRUCTION_PROJECT,PROJECT_SERVICE,B,견적·현장·공정·재의뢰 기반 프로젝트 서비스로 적용 가능
7,건설·채굴직,70,건설·채굴직,701,건설구조 기능원,7015,건축 석공,7823,건축 석공,CONSTRUCTION_PROJECT,PROJECT_SERVICE,B,견적·현장·공정·재의뢰 기반 프로젝트 서비스로 적용 가능
7,건설·채굴직,70,건설·채굴직,701,건설구조 기능원,7016,건축 목공,7824,건축 목공,CONSTRUCTION_PROJECT,PROJECT_SERVICE,B,견적·현장·공정·재의뢰 기반 프로젝트 서비스로 적용 가능
7,건설·채굴직,70,건설·채굴직,701,건설구조 기능원,7017,조적공 및 석재부설원,7825,조적공 및 석재 부설원,CONSTRUCTION_PROJECT,PROJECT_SERVICE,B,견적·현장·공정·재의뢰 기반 프로젝트 서비스로 적용 가능
7,건설·채굴직,70,건설·채굴직,701,건설구조 기능원,7019,기타 건설 구조 기능원,7829,기타 건설 관련 기능 종사원,CONSTRUCTION_PROJECT,PROJECT_SERVICE,B,견적·현장·공정·재의뢰 기반 프로젝트 서비스로 적용 가능
7,건설·채굴직,70,건설·채굴직,702,건축마감 기능원,7021,미장공,7831,미장공,CONSTRUCTION_PROJECT,PROJECT_SERVICE,B,견적·현장·공정·재의뢰 기반 프로젝트 서비스로 적용 가능
7,건설·채굴직,70,건설·채굴직,702,건축마감 기능원,7022,방수공,7832,방수공,CONSTRUCTION_PROJECT,PROJECT_SERVICE,B,견적·현장·공정·재의뢰 기반 프로젝트 서비스로 적용 가능
7,건설·채굴직,70,건설·채굴직,702,건축마감 기능원,7023,단열공,7833,단열공,CONSTRUCTION_PROJECT,PROJECT_SERVICE,B,견적·현장·공정·재의뢰 기반 프로젝트 서비스로 적용 가능
7,건설·채굴직,70,건설·채굴직,702,건축마감 기능원,7024,바닥재 시공원,7834,바닥재시공원,CONSTRUCTION_PROJECT,PROJECT_SERVICE,B,견적·현장·공정·재의뢰 기반 프로젝트 서비스로 적용 가능
7,건설·채굴직,70,건설·채굴직,702,건축마감 기능원,7025,도배공 및 유리 부착원,7835,도배공 및 유리 부착원,CONSTRUCTION_PROJECT,PROJECT_SERVICE,B,견적·현장·공정·재의뢰 기반 프로젝트 서비스로 적용 가능
7,건설·채굴직,70,건설·채굴직,702,건축마감 기능원,7026,건축 도장공,7836,건축 도장공,CONSTRUCTION_PROJECT,PROJECT_SERVICE,B,견적·현장·공정·재의뢰 기반 프로젝트 서비스로 적용 가능
7,건설·채굴직,70,건설·채굴직,702,건축마감 기능원,7027,새시 조립·설치원,7837,새시 조립 및 설치원,CONSTRUCTION_PROJECT,PROJECT_SERVICE,B,견적·현장·공정·재의뢰 기반 프로젝트 서비스로 적용 가능
7,건설·채굴직,70,건설·채굴직,702,건축마감 기능원,7029,기타 건축 마감 기능원,7839,기타 건축 마감 관련 기능 종사원,CONSTRUCTION_PROJECT,PROJECT_SERVICE,B,견적·현장·공정·재의뢰 기반 프로젝트 서비스로 적용 가능
7,건설·채굴직,70,건설·채굴직,703,배관공,7031,건설 배관공,7921,건설 배관공,CONSTRUCTION_PROJECT,PROJECT_SERVICE,B,견적·현장·공정·재의뢰 기반 프로젝트 서비스로 적용 가능
7,건설·채굴직,70,건설·채굴직,703,배관공,7032,공업 배관공,7922,공업 배관공,CONSTRUCTION_PROJECT,PROJECT_SERVICE,B,견적·현장·공정·재의뢰 기반 프로젝트 서비스로 적용 가능
7,건설·채굴직,70,건설·채굴직,703,배관공,7039,기타 배관공,7929,기타 배관공,CONSTRUCTION_PROJECT,PROJECT_SERVICE,B,견적·현장·공정·재의뢰 기반 프로젝트 서비스로 적용 가능
7,건설·채굴직,70,건설·채굴직,704,건설·채굴 기계 운전원,7040,건설·채굴 기계 운전원,8750,건설 및 채굴기계 운전원,FIELD_EQUIPMENT_SERVICE,FIELD_SERVICE,C,장비 임대/작업건 사업으로 확장 가능하나 직무 확인 필요
7,건설·채굴직,70,건설·채굴직,705,기타 건설 기능원(채굴포함),7051,"광원, 채석원 및 석재 절단원",7841,광원·채석원 및 석재 절단원,PRODUCTION_OR_RESOURCE,MANUFACTURING_PRODUCTION,C,채굴·토목 생산/프로젝트형으로 별도 모델 필요
7,건설·채굴직,70,건설·채굴직,705,기타 건설 기능원(채굴포함),7052,철로 설치·보수원,7842,철로 설치 및 보수원,PRODUCTION_OR_RESOURCE,MANUFACTURING_PRODUCTION,C,채굴·토목 생산/프로젝트형으로 별도 모델 필요
7,건설·채굴직,70,건설·채굴직,705,기타 건설 기능원(채굴포함),7059,기타 채굴·토목 종사원,7849,기타 채굴 및 토목 관련 종사원,PRODUCTION_OR_RESOURCE,MANUFACTURING_PRODUCTION,C,채굴·토목 생산/프로젝트형으로 별도 모델 필요
7,건설·채굴직,70,건설·채굴직,706,건설·채굴 단순 종사자,7060,건설·채굴 단순 종사원,9100,건설 및 광업 단순 종사원,EMPLOYMENT_SUPPORT_ROLE,EMPLOYMENT_SUPPORT,D,단순 종사 직무 자체는 사업 업종으로 직접 매핑하기 어려움
8,설치·정비·생산직,81,기계 설치·정비·생산직,811,기계장비 설치·정비원(운송장비 제외),8111,공업기계 설치·정비원,7531,공업기계 설치 및 정비원,FIELD_MAINTENANCE,FIELD_SERVICE,B,작업예약·수리건·재방문·부품매출 구조로 적용 가능
8,설치·정비·생산직,81,기계 설치·정비·생산직,811,기계장비 설치·정비원(운송장비 제외),8112,승강기 설치·정비원,7532,승강기 설치 및 정비원,FIELD_MAINTENANCE,FIELD_SERVICE,B,작업예약·수리건·재방문·부품매출 구조로 적용 가능
8,설치·정비·생산직,81,기계 설치·정비·생산직,811,기계장비 설치·정비원(운송장비 제외),8113,물품이동장비 설치·정비원,7533,물품 이동 장비 설치 및 정비원,FIELD_MAINTENANCE,FIELD_SERVICE,B,작업예약·수리건·재방문·부품매출 구조로 적용 가능
8,설치·정비·생산직,81,기계 설치·정비·생산직,811,기계장비 설치·정비원(운송장비 제외),8114,냉동·냉장·공조기 설치·정비원,7534,냉동·냉장·공조기 설치 및 정비원,FIELD_MAINTENANCE,FIELD_SERVICE,B,작업예약·수리건·재방문·부품매출 구조로 적용 가능
8,설치·정비·생산직,81,기계 설치·정비·생산직,811,기계장비 설치·정비원(운송장비 제외),8115,보일러 설치·정비원,7535,보일러 설치 및 정비원,FIELD_MAINTENANCE,FIELD_SERVICE,B,작업예약·수리건·재방문·부품매출 구조로 적용 가능
8,설치·정비·생산직,81,기계 설치·정비·생산직,811,기계장비 설치·정비원(운송장비 제외),8116,건설·광업 기계 설치·정비원,7536,건설 및 광업기계 설치 및 정비원,FIELD_MAINTENANCE,FIELD_SERVICE,B,작업예약·수리건·재방문·부품매출 구조로 적용 가능
8,설치·정비·생산직,81,기계 설치·정비·생산직,811,기계장비 설치·정비원(운송장비 제외),8119,농업용 및 기타 기계장비 설치·정비원,7539,농업용 및 기타 기계장비 설치 및 정비원,FIELD_MAINTENANCE,FIELD_SERVICE,B,작업예약·수리건·재방문·부품매출 구조로 적용 가능
8,설치·정비·생산직,81,기계 설치·정비·생산직,812,운송장비 정비원,8121,항공기 정비원,7521,항공기 정비원,FIELD_MAINTENANCE,FIELD_SERVICE,B,작업예약·수리건·재방문·부품매출 구조로 적용 가능
8,설치·정비·생산직,81,기계 설치·정비·생산직,812,운송장비 정비원,8122,선박 정비원,7522,선박 정비원,FIELD_MAINTENANCE,FIELD_SERVICE,B,작업예약·수리건·재방문·부품매출 구조로 적용 가능
8,설치·정비·생산직,81,기계 설치·정비·생산직,812,운송장비 정비원,8123,철도기관차·전동차 정비원,7523,철도 기관차 및 전동차 정비원,FIELD_MAINTENANCE,FIELD_SERVICE,B,작업예약·수리건·재방문·부품매출 구조로 적용 가능
8,설치·정비·생산직,81,기계 설치·정비·생산직,812,운송장비 정비원,8124,자동차 정비원,7510,자동차 정비원,FIELD_MAINTENANCE,FIELD_SERVICE,B,작업예약·수리건·재방문·부품매출 구조로 적용 가능
8,설치·정비·생산직,81,기계 설치·정비·생산직,812,운송장비 정비원,8129,기타 운송장비 정비원,7529,기타 운송장비 정비원,FIELD_MAINTENANCE,FIELD_SERVICE,B,작업예약·수리건·재방문·부품매출 구조로 적용 가능
8,설치·정비·생산직,81,기계 설치·정비·생산직,813,금형원 및 공작기계 조작원,8131,금형원,7411,금형원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산 capacity·주문·재고 중심 Detector가 필요
8,설치·정비·생산직,81,기계 설치·정비·생산직,813,금형원 및 공작기계 조작원,8132,금속 공작기계 조작원,8510,금속 공작 기계 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산 capacity·주문·재고 중심 Detector가 필요
8,설치·정비·생산직,81,기계 설치·정비·생산직,814,냉·난방 설비 조작원,8140,냉·난방 설비 조작원,8520,냉난방 관련 설비 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산 capacity·주문·재고 중심 Detector가 필요
8,설치·정비·생산직,81,기계 설치·정비·생산직,815,자동조립라인·산업용로봇 조작원,8150,자동조립라인·산업용로봇 조작원,8530,자동 조립라인 및 산업용로봇 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산 capacity·주문·재고 중심 Detector가 필요
8,설치·정비·생산직,81,기계 설치·정비·생산직,816,기계 조립원(운송장비 제외),8161,일반기계 조립원,8544,일반기계 조립원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산 capacity·주문·재고 중심 Detector가 필요
8,설치·정비·생산직,81,기계 설치·정비·생산직,816,기계 조립원(운송장비 제외),8162,금속기계부품 조립원,8550,금속기계 부품 조립원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산 capacity·주문·재고 중심 Detector가 필요
8,설치·정비·생산직,81,기계 설치·정비·생산직,817,운송장비 조립원,8171,자동차 조립원,8541,자동차 조립원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산 capacity·주문·재고 중심 Detector가 필요
8,설치·정비·생산직,81,기계 설치·정비·생산직,817,운송장비 조립원,8172,자동차 부분품 조립원,8542,자동차 부품 조립원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산 capacity·주문·재고 중심 Detector가 필요
8,설치·정비·생산직,81,기계 설치·정비·생산직,817,운송장비 조립원,8173,운송장비 조립원,8543,운송장비조립원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산 capacity·주문·재고 중심 Detector가 필요
8,설치·정비·생산직,82,금속·재료 설치·정비·생산직(판금·단조·주조·용접·도장 등),821,금속관련 기계·설비 조작원,8211,금속가공 제어장치 조작원,8414,금속가공 관련 제어 장치 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·가동률·수주·재고 중심 Detector가 필요
8,설치·정비·생산직,82,금속·재료 설치·정비·생산직(판금·단조·주조·용접·도장 등),821,금속관련 기계·설비 조작원,8212,금속가공 기계 조작원,8415,금속가공 기계 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·가동률·수주·재고 중심 Detector가 필요
8,설치·정비·생산직,82,금속·재료 설치·정비·생산직(판금·단조·주조·용접·도장 등),822,판금원 및 제관원,8221,판금원,7422,판금원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·가동률·수주·재고 중심 Detector가 필요
8,설치·정비·생산직,82,금속·재료 설치·정비·생산직(판금·단조·주조·용접·도장 등),822,판금원 및 제관원,8222,판금기조작원,8417,판금기 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·가동률·수주·재고 중심 Detector가 필요
8,설치·정비·생산직,82,금속·재료 설치·정비·생산직(판금·단조·주조·용접·도장 등),822,판금원 및 제관원,8223,제관원,7421,제관원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·가동률·수주·재고 중심 Detector가 필요
8,설치·정비·생산직,82,금속·재료 설치·정비·생산직(판금·단조·주조·용접·도장 등),822,판금원 및 제관원,8224,제관기조작원,8416,제관기 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·가동률·수주·재고 중심 Detector가 필요
8,설치·정비·생산직,82,금속·재료 설치·정비·생산직(판금·단조·주조·용접·도장 등),823,단조원 및 주조원,8231,단조원,7413,단조원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·가동률·수주·재고 중심 Detector가 필요
8,설치·정비·생산직,82,금속·재료 설치·정비·생산직(판금·단조·주조·용접·도장 등),823,단조원 및 주조원,8232,단조기조작원,8412,단조기 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·가동률·수주·재고 중심 Detector가 필요
8,설치·정비·생산직,82,금속·재료 설치·정비·생산직(판금·단조·주조·용접·도장 등),823,단조원 및 주조원,8233,주조원,7412,주조원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·가동률·수주·재고 중심 Detector가 필요
8,설치·정비·생산직,82,금속·재료 설치·정비·생산직(판금·단조·주조·용접·도장 등),823,단조원 및 주조원,8234,주조기조작원,8411,주조기 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·가동률·수주·재고 중심 Detector가 필요
8,설치·정비·생산직,82,금속·재료 설치·정비·생산직(판금·단조·주조·용접·도장 등),824,용접원,8241,용접원,7430,용접원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·가동률·수주·재고 중심 Detector가 필요
8,설치·정비·생산직,82,금속·재료 설치·정비·생산직(판금·단조·주조·용접·도장 등),824,용접원,8242,용접기조작원,8413,용접기 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·가동률·수주·재고 중심 Detector가 필요
8,설치·정비·생산직,82,금속·재료 설치·정비·생산직(판금·단조·주조·용접·도장 등),825,도장원 및 도금원,8251,도장원(도장기조작원),8421,도장기 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·가동률·수주·재고 중심 Detector가 필요
8,설치·정비·생산직,82,금속·재료 설치·정비·생산직(판금·단조·주조·용접·도장 등),825,도장원 및 도금원,8252,도금·금속분무기 조작원,8422,도금 및 금속 분무기 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·가동률·수주·재고 중심 Detector가 필요
8,설치·정비·생산직,82,금속·재료 설치·정비·생산직(판금·단조·주조·용접·도장 등),826,비금속제품 생산기계 조작원,8261,유리·유리제품 생산기계 조작원,8431,유리 제조 및 가공기 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·가동률·수주·재고 중심 Detector가 필요
8,설치·정비·생산직,86,섬유·의복 생산직,862,"패턴사, 재단사 및 재봉사",8623,재봉사,7213,재봉사,MANUFACTURING_OR_CUSTOM_PRODUCTION,MANUFACTURING_PRODUCTION,C,"맞춤제작·수선은 서비스형, 대량생산은 생산형으로 추가 구분 필요"
8,설치·정비·생산직,82,금속·재료 설치·정비·생산직(판금·단조·주조·용접·도장 등),826,비금속제품 생산기계 조작원,8262,점토제품 생산기계 조작원,8432,점토제품 생산기 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·가동률·수주·재고 중심 Detector가 필요
8,설치·정비·생산직,82,금속·재료 설치·정비·생산직(판금·단조·주조·용접·도장 등),826,비금속제품 생산기계 조작원,8263,시멘트·광물제품 생산기계 조작원,8433,시멘트 및 광물제품 제조기 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·가동률·수주·재고 중심 Detector가 필요
8,설치·정비·생산직,82,금속·재료 설치·정비·생산직(판금·단조·주조·용접·도장 등),826,비금속제품 생산기계 조작원,8264,광석·석제품 생산기계 조작원,8434,광석 및 석제품 가공기 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·가동률·수주·재고 중심 Detector가 필요
8,설치·정비·생산직,82,금속·재료 설치·정비·생산직(판금·단조·주조·용접·도장 등),826,비금속제품 생산기계 조작원,8269,기타 비금속제품 생산기계 조작원,8439,기타 비금속제품 관련 생산기 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·가동률·수주·재고 중심 Detector가 필요
8,설치·정비·생산직,83,전기·전자 설치·정비·생산직,831,전기공,8311,산업 전기공,7621,산업 전기공,FIELD_MAINTENANCE,FIELD_SERVICE,B,설치·수리 작업건·재방문 구조로 적용 가능
8,설치·정비·생산직,83,전기·전자 설치·정비·생산직,831,전기공,8312,내선 전기공,7622,내선 전기공,FIELD_MAINTENANCE,FIELD_SERVICE,B,설치·수리 작업건·재방문 구조로 적용 가능
8,설치·정비·생산직,83,전기·전자 설치·정비·생산직,831,전기공,8313,외선 전기공,7623,외선 전기공,FIELD_MAINTENANCE,FIELD_SERVICE,B,설치·수리 작업건·재방문 구조로 적용 가능
8,설치·정비·생산직,83,전기·전자 설치·정비·생산직,832,전기·전자 기기 설치·수리원,8321,사무용 전자기기 설치·수리원,7611,사무용 전자기기 설치 및 수리원,FIELD_MAINTENANCE,FIELD_SERVICE,B,설치·수리 작업건·재방문 구조로 적용 가능
8,설치·정비·생산직,83,전기·전자 설치·정비·생산직,832,전기·전자 기기 설치·수리원,8322,가전제품 설치·수리원,7612,가전제품 설치 및 수리원,FIELD_MAINTENANCE,FIELD_SERVICE,B,설치·수리 작업건·재방문 구조로 적용 가능
8,설치·정비·생산직,83,전기·전자 설치·정비·생산직,832,전기·전자 기기 설치·수리원,8329,기타 전기·전자 기기 설치·수리원,7619,기타 전기·전자기기 설치 및 수리원,FIELD_MAINTENANCE,FIELD_SERVICE,B,설치·수리 작업건·재방문 구조로 적용 가능
8,설치·정비·생산직,83,전기·전자 설치·정비·생산직,833,발전·배전 장치 조작원,8330,발전·배전 장치 조작원,8610,발전 및 배전장치 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,설비/생산 운영형 Detector가 필요
8,설치·정비·생산직,83,전기·전자 설치·정비·생산직,834,전기·전자 설비 조작원,8340,전기·전자 설비 조작원,8620,전기 및 전자설비 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,설비/생산 운영형 Detector가 필요
8,설치·정비·생산직,83,전기·전자 설치·정비·생산직,835,전기·전자 부품·제품 생산기계 조작원,8351,전기 부품·제품 생산기계 조작원,8631,전기 부품 및 제품 제조 기계 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,설비/생산 운영형 Detector가 필요
8,설치·정비·생산직,83,전기·전자 설치·정비·생산직,835,전기·전자 부품·제품 생산기계 조작원,8352,전자 부품·제품 생산기계 조작원,8632,전자 부품 및 제품 제조 기계 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,설비/생산 운영형 Detector가 필요
8,설치·정비·생산직,83,전기·전자 설치·정비·생산직,836,전기·전자 부품·제품 조립원,8360,전기·전자 부품·제품 조립원,8640,전기·전자 부품 및 제품 조립원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,설비/생산 운영형 Detector가 필요
8,설치·정비·생산직,84,정보통신 설치·정비직,841,정보통신기기 설치·수리원,8411,컴퓨터 설치·수리원,7711,컴퓨터 설치 및 수리원,FIELD_MAINTENANCE,FIELD_SERVICE,B,설치·수리 작업건·고객 재의뢰 구조로 적용 가능
8,설치·정비·생산직,84,정보통신 설치·정비직,841,정보통신기기 설치·수리원,8412,이동전화기 수리원,7712,이동전화기 수리원,FIELD_MAINTENANCE,FIELD_SERVICE,B,설치·수리 작업건·고객 재의뢰 구조로 적용 가능
8,설치·정비·생산직,84,정보통신 설치·정비직,841,정보통신기기 설치·수리원,8419,기타 정보통신기기 설치·수리원,7719,기타 정보 통신기기 설치 및 수리원,FIELD_MAINTENANCE,FIELD_SERVICE,B,설치·수리 작업건·고객 재의뢰 구조로 적용 가능
8,설치·정비·생산직,84,정보통신 설치·정비직,842,방송·통신장비 설치·정비원,8421,방송장비 설치·수리원,7721,방송 및 관련 장비 설치 및 수리원,FIELD_MAINTENANCE,FIELD_SERVICE,B,설치·수리 작업건·고객 재의뢰 구조로 적용 가능
8,설치·정비·생산직,84,정보통신 설치·정비직,842,방송·통신장비 설치·정비원,8422,통신장비 설치·수리원,7722,통신 및 관련 장비 설치 및 수리원,FIELD_MAINTENANCE,FIELD_SERVICE,B,설치·수리 작업건·고객 재의뢰 구조로 적용 가능
8,설치·정비·생산직,84,정보통신 설치·정비직,842,방송·통신장비 설치·정비원,8423,방송·통신·인터넷 케이블 설치·수리원,7723,통신·방송 및 인터넷케이블 설치 및 수리원,FIELD_MAINTENANCE,FIELD_SERVICE,B,설치·수리 작업건·고객 재의뢰 구조로 적용 가능
8,설치·정비·생산직,85,화학·환경 설치·정비·생산직,851,석유·화학물 가공장치 조작원,8511,석유·천연가스 제조 제어장치 조작원,8311,석유 및 천연가스 제조 관련 제어 장치 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·처리량·가동률 중심 도메인 모델이 필요
8,설치·정비·생산직,85,화학·환경 설치·정비·생산직,851,석유·화학물 가공장치 조작원,8512,화학물 가공장치 조작원,8312,화학물 가공 장치 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·처리량·가동률 중심 도메인 모델이 필요
8,설치·정비·생산직,85,화학·환경 설치·정비·생산직,851,석유·화학물 가공장치 조작원,8519,기타 석유·화학물 가공장치 조작원,8319,기타 석유 및 화학물 가공 장치 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·처리량·가동률 중심 도메인 모델이 필요
8,설치·정비·생산직,85,화학·환경 설치·정비·생산직,852,고무·플라스틱 및 화학제품 생산기계 조작원 및 조립원,8521,타이어·고무제품 생산기계 조작원,8322,타이어 및 고무제품 생산기 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·처리량·가동률 중심 도메인 모델이 필요
8,설치·정비·생산직,85,화학·환경 설치·정비·생산직,852,고무·플라스틱 및 화학제품 생산기계 조작원 및 조립원,8522,플라스틱제품 생산기계 조작원,8323,플라스틱제품 생산기 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·처리량·가동률 중심 도메인 모델이 필요
8,설치·정비·생산직,85,화학·환경 설치·정비·생산직,852,고무·플라스틱 및 화학제품 생산기계 조작원 및 조립원,8523,화학제품 생산기계 조작원(고무·플라스틱 제외),8321,화학제품 생산기 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·처리량·가동률 중심 도메인 모델이 필요
8,설치·정비·생산직,85,화학·환경 설치·정비·생산직,852,고무·플라스틱 및 화학제품 생산기계 조작원 및 조립원,8524,고무·플라스틱 제품 조립원,8324,고무 및 플라스틱제품 조립원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·처리량·가동률 중심 도메인 모델이 필요
8,설치·정비·생산직,85,화학·환경 설치·정비·생산직,853,환경관련 장치 조작원,8531,상·하수도 처리장치 조작원,8810,상하수도 처리 장치 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·처리량·가동률 중심 도메인 모델이 필요
8,설치·정비·생산직,85,화학·환경 설치·정비·생산직,853,환경관련 장치 조작원,8532,재활용 처리장치·소각로 조작원,8820,재활용 처리 및 소각로 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·처리량·가동률 중심 도메인 모델이 필요
8,설치·정비·생산직,86,섬유·의복 생산직,861,섬유 제조·가공 기계 조작원,8611,섬유 제조기계 조작원,8211,섬유 제조 기계 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·가동률·주문 중심 Detector가 필요
8,설치·정비·생산직,86,섬유·의복 생산직,861,섬유 제조·가공 기계 조작원,8612,직조기·편직기 조작원,8221,직조기 및 편직기 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·가동률·주문 중심 Detector가 필요
8,설치·정비·생산직,86,섬유·의복 생산직,861,섬유 제조·가공 기계 조작원,8613,표백·염색기 조작원,8212,표백 및 염색 관련 기계 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·가동률·주문 중심 Detector가 필요
8,설치·정비·생산직,86,섬유·의복 생산직,862,"패턴사, 재단사 및 재봉사",8621,패턴사,7211,패턴사,MANUFACTURING_OR_CUSTOM_PRODUCTION,MANUFACTURING_PRODUCTION,C,"맞춤제작·수선은 서비스형, 대량생산은 생산형으로 추가 구분 필요"
